Elapsed_s,Thrust_On,Propellant_Remaining_kg,Cycles
8967600.0,False,20.0,0
8971200.0,False,20.0,0
8974800.0,False,20.0,0
8978400.0,False,20.0,0
8982000.0,False,20.0,0
8985600.0,False,20.0,0
8989200.0,False,20.0,0
8992800.0,False,20.0,0
8996400.0,False,20.0,0
9000000.0,False,20.0,0
9003600.0,False,20.0,0
9007200.0,False,20.0,0
9010800.0,False,20.0,0
9014400.0,False,20.0,0
9018000.0,False,20.0,0
9021600.0,False,20.0,0
9025200.0,False,20.0,0
9028800.0,False,20.0,0
9032400.0,False,20.0,0
9036000.0,False,20.0,0
9039600.0,False,20.0,0
9043200.0,False,20.0,0
9046800.0,False,20.0,0
9050400.0,False,20.0,0
9054000.0,False,20.0,0
9057600.0,False,20.0,0
9061200.0,False,20.0,0
9064800.0,False,20.0,0
9068400.0,False,20.0,0
9072000.0,False,20.0,0
9075600.0,False,20.0,0
9079200.0,False,20.0,0
9082800.0,False,20.0,0
9086400.0,False,20.0,0
9090000.0,False,20.0,0
9093600.0,False,20.0,0
9097200.0,False,20.0,0
9100800.0,False,20.0,0
9104400.0,False,20.0,0
9108000.0,False,20.0,0
9111600.0,False,20.0,0
9115200.0,False,20.0,0
9118800.0,False,20.0,0
9122400.0,False,20.0,0
9126000.0,False,20.0,0
9129600.0,False,20.0,0
9133200.0,False,20.0,0
9136800.0,False,20.0,0
9140400.0,False,20.0,0
9144000.0,False,20.0,0
9147600.0,False,20.0,0
9151200.0,False,20.0,0
9154800.0,False,20.0,0
9158400.0,False,20.0,0
9162000.0,False,20.0,0
9165600.0,False,20.0,0
9169200.0,False,20.0,0
9172800.0,False,20.0,0
9176400.0,False,20.0,0
9180000.0,False,20.0,0
9183600.0,False,20.0,0
9187200.0,False,20.0,0
9190800.0,False,20.0,0
9194400.0,False,20.0,0
9198000.0,False,20.0,0
9201600.0,False,20.0,0
9205200.0,False,20.0,0
9208800.0,False,20.0,0
9212400.0,False,20.0,0
9216000.0,False,20.0,0
9219600.0,False,20.0,0
9223200.0,False,20.0,0
9226800.0,False,20.0,0
9230400.0,False,20.0,0
9234000.0,False,20.0,0
9237600.0,False,20.0,0
9241200.0,False,20.0,0
9244800.0,False,20.0,0
9248400.0,False,20.0,0
9252000.0,False,20.0,0
9255600.0,False,20.0,0
9259200.0,False,20.0,0
9262800.0,False,20.0,0
9266400.0,False,20.0,0
9270000.0,False,20.0,0
9273600.0,False,20.0,0
9277200.0,False,20.0,0
9280800.0,False,20.0,0
9284400.0,False,20.0,0
9288000.0,False,20.0,0
9291600.0,False,20.0,0
9295200.0,False,20.0,0
9298800.0,False,20.0,0
9302400.0,False,20.0,0
9306000.0,False,20.0,0
9309600.0,False,20.0,0
9313200.0,False,20.0,0
9316800.0,False,20.0,0
9320400.0,False,20.0,0
9324000.0,False,20.0,0
9327600.0,False,20.0,0
9331200.0,False,20.0,0
9334800.0,False,20.0,0
9338400.0,False,20.0,0
9342000.0,False,20.0,0
9345600.0,False,20.0,0
9349200.0,False,20.0,0
9352800.0,False,20.0,0
9356400.0,False,20.0,0
9360000.0,False,20.0,0
9363600.0,False,20.0,0
9367200.0,False,20.0,0
9370800.0,False,20.0,0
9374400.0,False,20.0,0
9378000.0,False,20.0,0
9381600.0,False,20.0,0
9385200.0,False,20.0,0
9388800.0,False,20.0,0
9392400.0,False,20.0,0
9396000.0,False,20.0,0
9399600.0,False,20.0,0
9403200.0,False,20.0,0
9406800.0,False,20.0,0
9410400.0,False,20.0,0
9414000.0,False,20.0,0
9417600.0,False,20.0,0
9421200.0,False,20.0,0
9424800.0,False,20.0,0
9428400.0,False,20.0,0
9432000.0,False,20.0,0
9435600.0,False,20.0,0
9439200.0,False,20.0,0
9442800.0,False,20.0,0
9446400.0,False,20.0,0
9450000.0,False,20.0,0
9453600.0,False,20.0,0
9457200.0,False,20.0,0
9460800.0,False,20.0,0
9464400.0,False,20.0,0
9468000.0,False,20.0,0
9471600.0,False,20.0,0
9475200.0,False,20.0,0
9478800.0,False,20.0,0
9482400.0,False,20.0,0
9486000.0,False,20.0,0
9489600.0,False,20.0,0
9493200.0,False,20.0,0
9496800.0,False,20.0,0
9500400.0,False,20.0,0
9504000.0,False,20.0,0
9507600.0,False,20.0,0
9511200.0,False,20.0,0
9514800.0,False,20.0,0
9518400.0,False,20.0,0
9522000.0,False,20.0,0
9525600.0,False,20.0,0
9529200.0,False,20.0,0
9532800.0,False,20.0,0
9536400.0,False,20.0,0
9540000.0,False,20.0,0
9543600.0,False,20.0,0
9547200.0,False,20.0,0
9550800.0,False,20.0,0
9554400.0,False,20.0,0
9558000.0,False,20.0,0
9561600.0,False,20.0,0
9565200.0,False,20.0,0
9568800.0,False,20.0,0
9572400.0,False,20.0,0
9576000.0,False,20.0,0
9579600.0,False,20.0,0
9583200.0,False,20.0,0
9586800.0,False,20.0,0
9590400.0,False,20.0,0
9594000.0,False,20.0,0
9597600.0,False,20.0,0
9601200.0,False,20.0,0
9604800.0,False,20.0,0
9608400.0,False,20.0,0
9612000.0,False,20.0,0
9615600.0,False,20.0,0
9619200.0,False,20.0,0
9622800.0,False,20.0,0
9626400.0,False,20.0,0
9630000.0,False,20.0,0
9633600.0,False,20.0,0
9637200.0,False,20.0,0
9640800.0,False,20.0,0
9644400.0,False,20.0,0
9648000.0,False,20.0,0
9651600.0,False,20.0,0
9655200.0,False,20.0,0
9658800.0,False,20.0,0
9662400.0,False,20.0,0
9666000.0,False,20.0,0
9669600.0,False,20.0,0
9673200.0,False,20.0,0
9676800.0,False,20.0,0
9680400.0,False,20.0,0
9684000.0,False,20.0,0
9687600.0,False,20.0,0
9691200.0,False,20.0,0
9694800.0,False,20.0,0
9698400.0,False,20.0,0
9702000.0,False,20.0,0
9705600.0,False,20.0,0
9709200.0,False,20.0,0
9712800.0,False,20.0,0
9716400.0,False,20.0,0
9720000.0,False,20.0,0
9723600.0,False,20.0,0
9727200.0,False,20.0,0
9730800.0,False,20.0,0
9734400.0,False,20.0,0
9738000.0,False,20.0,0
9741600.0,False,20.0,0
9745200.0,False,20.0,0
9748800.0,False,20.0,0
9752400.0,False,20.0,0
9756000.0,False,20.0,0
9759600.0,False,20.0,0
9763200.0,False,20.0,0
9766800.0,False,20.0,0
9770400.0,False,20.0,0
9774000.0,False,20.0,0
9777600.0,False,20.0,0
9781200.0,False,20.0,0
9784800.0,False,20.0,0
9788400.0,False,20.0,0
9792000.0,False,20.0,0
9795600.0,False,20.0,0
9799200.0,False,20.0,0
9802800.0,False,20.0,0
9806400.0,False,20.0,0
9810000.0,False,20.0,0
9813600.0,False,20.0,0
9817200.0,False,20.0,0
9820800.0,False,20.0,0
9824400.0,False,20.0,0
9828000.0,False,20.0,0
9831600.0,False,20.0,0
9835200.0,False,20.0,0
9838800.0,False,20.0,0
9842400.0,False,20.0,0
9846000.0,False,20.0,0
9849600.0,False,20.0,0
9853200.0,False,20.0,0
9856800.0,False,20.0,0
9860400.0,False,20.0,0
9864000.0,False,20.0,0
9867600.0,False,20.0,0
9871200.0,False,20.0,0
9874800.0,False,20.0,0
9878400.0,False,20.0,0
9882000.0,False,20.0,0
9885600.0,False,20.0,0
9889200.0,False,20.0,0
9892800.0,False,20.0,0
9896400.0,False,20.0,0
9900000.0,False,20.0,0
9903600.0,False,20.0,0
9907200.0,False,20.0,0
9910800.0,False,20.0,0
9914400.0,False,20.0,0
9918000.0,False,20.0,0
9921600.0,False,20.0,0
9925200.0,False,20.0,0
9928800.0,False,20.0,0
9932400.0,False,20.0,0
9936000.0,False,20.0,0
9939600.0,False,20.0,0
9943200.0,False,20.0,0
9946800.0,False,20.0,0
9950400.0,False,20.0,0
9954000.0,False,20.0,0
9957600.0,False,20.0,0
9961200.0,False,20.0,0
9964800.0,False,20.0,0
9968400.0,False,20.0,0
9972000.0,False,20.0,0
9975600.0,False,20.0,0
9979200.0,False,20.0,0
9982800.0,False,20.0,0
9986400.0,False,20.0,0
9990000.0,False,20.0,0
9993600.0,False,20.0,0
9997200.0,False,20.0,0
10000800.0,False,20.0,0
10004400.0,False,20.0,0
10008000.0,False,20.0,0
10011600.0,False,20.0,0
10015200.0,False,20.0,0
10018800.0,False,20.0,0
10022400.0,False,20.0,0
10026000.0,False,20.0,0
10029600.0,False,20.0,0
10033200.0,False,20.0,0
10036800.0,False,20.0,0
10040400.0,False,20.0,0
10044000.0,False,20.0,0
10047600.0,False,20.0,0
10051200.0,False,20.0,0
10054800.0,False,20.0,0
10058400.0,False,20.0,0
10062000.0,False,20.0,0
10065600.0,False,20.0,0
10069200.0,False,20.0,0
10072800.0,False,20.0,0
10076400.0,False,20.0,0
10080000.0,False,20.0,0
10083600.0,False,20.0,0
10087200.0,False,20.0,0
10090800.0,False,20.0,0
10094400.0,False,20.0,0
10098000.0,False,20.0,0
10101600.0,False,20.0,0
10105200.0,False,20.0,0
10108800.0,False,20.0,0
10112400.0,False,20.0,0
10116000.0,False,20.0,0
10119600.0,False,20.0,0
10123200.0,False,20.0,0
10126800.0,False,20.0,0
10130400.0,False,20.0,0
10134000.0,False,20.0,0
10137600.0,False,20.0,0
10141200.0,False,20.0,0
10144800.0,False,20.0,0
10148400.0,False,20.0,0
10152000.0,False,20.0,0
10155600.0,False,20.0,0
10159200.0,False,20.0,0
10162800.0,False,20.0,0
10166400.0,False,20.0,0
10170000.0,False,20.0,0
10173600.0,False,20.0,0
10177200.0,False,20.0,0
10180800.0,False,20.0,0
10184400.0,False,20.0,0
10188000.0,False,20.0,0
10191600.0,False,20.0,0
10195200.0,False,20.0,0
10198800.0,False,20.0,0
10202400.0,False,20.0,0
10206000.0,False,20.0,0
10209600.0,False,20.0,0
10213200.0,False,20.0,0
10216800.0,False,20.0,0
10220400.0,False,20.0,0
10224000.0,False,20.0,0
10227600.0,False,20.0,0
10231200.0,False,20.0,0
10234800.0,False,20.0,0
10238400.0,False,20.0,0
10242000.0,False,20.0,0
10245600.0,False,20.0,0
10249200.0,False,20.0,0
10252800.0,False,20.0,0
10256400.0,False,20.0,0
10260000.0,False,20.0,0
10263600.0,False,20.0,0
10267200.0,False,20.0,0
10270800.0,False,20.0,0
10274400.0,False,20.0,0
10278000.0,False,20.0,0
10281600.0,False,20.0,0
10285200.0,False,20.0,0
10288800.0,False,20.0,0
10292400.0,False,20.0,0
10296000.0,False,20.0,0
10299600.0,False,20.0,0
10303200.0,False,20.0,0
10306800.0,False,20.0,0
10310400.0,False,20.0,0
10314000.0,False,20.0,0
10317600.0,False,20.0,0
10321200.0,False,20.0,0
10324800.0,False,20.0,0
10328400.0,False,20.0,0
10332000.0,False,20.0,0
10335600.0,False,20.0,0
10339200.0,False,20.0,0
10342800.0,False,20.0,0
10346400.0,False,20.0,0
10350000.0,False,20.0,0
10353600.0,False,20.0,0
10357200.0,False,20.0,0
10360800.0,False,20.0,0
10364400.0,False,20.0,0
10368000.0,False,20.0,0
10371600.0,False,20.0,0
10375200.0,False,20.0,0
10378800.0,False,20.0,0
10382400.0,False,20.0,0
10386000.0,False,20.0,0
10389600.0,False,20.0,0
10393200.0,False,20.0,0
10396800.0,False,20.0,0
10400400.0,False,20.0,0
10404000.0,False,20.0,0
10407600.0,False,20.0,0
10411200.0,False,20.0,0
10414800.0,False,20.0,0
10418400.0,False,20.0,0
10422000.0,False,20.0,0
10425600.0,False,20.0,0
10429200.0,False,20.0,0
10432800.0,False,20.0,0
10436400.0,False,20.0,0
10440000.0,False,20.0,0
10443600.0,False,20.0,0
10447200.0,False,20.0,0
10450800.0,False,20.0,0
10454400.0,False,20.0,0
10458000.0,False,20.0,0
10461600.0,False,20.0,0
10465200.0,False,20.0,0
10468800.0,False,20.0,0
10472400.0,False,20.0,0
10476000.0,False,20.0,0
10479600.0,False,20.0,0
10483200.0,False,20.0,0
10486800.0,False,20.0,0
10490400.0,False,20.0,0
10494000.0,False,20.0,0
10497600.0,False,20.0,0
10501200.0,False,20.0,0
10504800.0,False,20.0,0
10508400.0,False,20.0,0
10512000.0,False,20.0,0
10515600.0,False,20.0,0
10519200.0,False,20.0,0
10522800.0,False,20.0,0
10526400.0,False,20.0,0
10530000.0,False,20.0,0
10533600.0,False,20.0,0
10537200.0,False,20.0,0
10540800.0,False,20.0,0
10544400.0,False,20.0,0
10548000.0,False,20.0,0
10551600.0,False,20.0,0
10555200.0,False,20.0,0
10558800.0,False,20.0,0
10562400.0,False,20.0,0
10566000.0,False,20.0,0
10569600.0,False,20.0,0
10573200.0,False,20.0,0
10576800.0,False,20.0,0
10580400.0,False,20.0,0
10584000.0,False,20.0,0
10587600.0,False,20.0,0
10591200.0,False,20.0,0
10594800.0,False,20.0,0
10598400.0,False,20.0,0
10602000.0,False,20.0,0
10605600.0,False,20.0,0
10609200.0,False,20.0,0
10612800.0,False,20.0,0
10616400.0,False,20.0,0
10620000.0,False,20.0,0
10623600.0,False,20.0,0
10627200.0,False,20.0,0
10630800.0,False,20.0,0
10634400.0,False,20.0,0
10638000.0,False,20.0,0
10641600.0,False,20.0,0
10645200.0,False,20.0,0
10648800.0,False,20.0,0
10652400.0,False,20.0,0
10656000.0,False,20.0,0
10659600.0,False,20.0,0
10663200.0,False,20.0,0
10666800.0,False,20.0,0
10670400.0,False,20.0,0
10674000.0,False,20.0,0
10677600.0,False,20.0,0
10681200.0,False,20.0,0
10684800.0,False,20.0,0
10688400.0,False,20.0,0
10692000.0,False,20.0,0
10695600.0,False,20.0,0
10699200.0,False,20.0,0
10702800.0,False,20.0,0
10706400.0,False,20.0,0
10710000.0,False,20.0,0
10713600.0,False,20.0,0
10717200.0,False,20.0,0
10720800.0,False,20.0,0
10724400.0,False,20.0,0
10728000.0,False,20.0,0
10731600.0,False,20.0,0
10735200.0,False,20.0,0
10738800.0,False,20.0,0
10742400.0,False,20.0,0
10746000.0,False,20.0,0
10749600.0,False,20.0,0
10753200.0,False,20.0,0
10756800.0,False,20.0,0
10760400.0,False,20.0,0
10764000.0,False,20.0,0
10767600.0,False,20.0,0
10771200.0,False,20.0,0
10774800.0,False,20.0,0
10778400.0,False,20.0,0
10782000.0,False,20.0,0
10785600.0,False,20.0,0
10789200.0,False,20.0,0
10792800.0,False,20.0,0
10796400.0,False,20.0,0
10800000.0,False,20.0,0
10803600.0,False,20.0,0
10807200.0,False,20.0,0
10810800.0,False,20.0,0
10814400.0,False,20.0,0
10818000.0,False,20.0,0
10821600.0,False,20.0,0
10825200.0,False,20.0,0
10828800.0,False,20.0,0
10832400.0,False,20.0,0
10836000.0,False,20.0,0
10839600.0,False,20.0,0
10843200.0,False,20.0,0
10846800.0,False,20.0,0
10850400.0,False,20.0,0
10854000.0,False,20.0,0
10857600.0,False,20.0,0
10861200.0,False,20.0,0
10864800.0,False,20.0,0
10868400.0,False,20.0,0
10872000.0,False,20.0,0
10875600.0,False,20.0,0
10879200.0,False,20.0,0
10882800.0,False,20.0,0
10886400.0,False,20.0,0
10890000.0,False,20.0,0
10893600.0,False,20.0,0
10897200.0,False,20.0,0
10900800.0,False,20.0,0
10904400.0,False,20.0,0
10908000.0,False,20.0,0
10911600.0,False,20.0,0
10915200.0,False,20.0,0
10918800.0,False,20.0,0
10922400.0,False,20.0,0
10926000.0,False,20.0,0
10929600.0,False,20.0,0
10933200.0,False,20.0,0
10936800.0,False,20.0,0
10940400.0,False,20.0,0
10944000.0,False,20.0,0
10947600.0,False,20.0,0
10951200.0,False,20.0,0
10954800.0,False,20.0,0
10958400.0,False,20.0,0
10962000.0,False,20.0,0
10965600.0,False,20.0,0
10969200.0,False,20.0,0
10972800.0,False,20.0,0
10976400.0,False,20.0,0
10980000.0,False,20.0,0
10983600.0,False,20.0,0
10987200.0,False,20.0,0
10990800.0,False,20.0,0
10994400.0,False,20.0,0
10998000.0,False,20.0,0
11001600.0,False,20.0,0
11005200.0,False,20.0,0
11008800.0,False,20.0,0
11012400.0,False,20.0,0
11016000.0,False,20.0,0
11019600.0,False,20.0,0
11023200.0,False,20.0,0
11026800.0,False,20.0,0
11030400.0,False,20.0,0
11034000.0,False,20.0,0
11037600.0,False,20.0,0
11041200.0,False,20.0,0
11044800.0,False,20.0,0
11048400.0,False,20.0,0
11052000.0,False,20.0,0
11055600.0,False,20.0,0
11059200.0,False,20.0,0
11062800.0,False,20.0,0
11066400.0,False,20.0,0
11070000.0,False,20.0,0
11073600.0,False,20.0,0
11077200.0,False,20.0,0
11080800.0,False,20.0,0
11084400.0,False,20.0,0
11088000.0,False,20.0,0
11091600.0,False,20.0,0
11095200.0,False,20.0,0
11098800.0,False,20.0,0
11102400.0,False,20.0,0
11106000.0,False,20.0,0
11109600.0,False,20.0,0
11113200.0,False,20.0,0
11116800.0,False,20.0,0
11120400.0,False,20.0,0
11124000.0,False,20.0,0
11127600.0,False,20.0,0
11131200.0,False,20.0,0
11134800.0,False,20.0,0
11138400.0,False,20.0,0
11142000.0,False,20.0,0
11145600.0,False,20.0,0
11149200.0,False,20.0,0
11152800.0,False,20.0,0
11156400.0,False,20.0,0
11160000.0,False,20.0,0
11163600.0,False,20.0,0
11167200.0,False,20.0,0
11170800.0,False,20.0,0
11174400.0,False,20.0,0
11178000.0,False,20.0,0
11181600.0,False,20.0,0
11185200.0,False,20.0,0
11188800.0,False,20.0,0
11192400.0,False,20.0,0
11196000.0,False,20.0,0
11199600.0,False,20.0,0
11203200.0,False,20.0,0
11206800.0,False,20.0,0
11210400.0,False,20.0,0
11214000.0,False,20.0,0
11217600.0,False,20.0,0
11221200.0,False,20.0,0
11224800.0,False,20.0,0
11228400.0,False,20.0,0
11232000.0,False,20.0,0
11235600.0,False,20.0,0
11239200.0,False,20.0,0
11242800.0,False,20.0,0
11246400.0,False,20.0,0
11250000.0,False,20.0,0
11253600.0,False,20.0,0
11257200.0,False,20.0,0
11260800.0,False,20.0,0
11264400.0,False,20.0,0
11268000.0,False,20.0,0
11271600.0,False,20.0,0
11275200.0,False,20.0,0
11278800.0,False,20.0,0
11282400.0,False,20.0,0
11286000.0,False,20.0,0
11289600.0,False,20.0,0
11293200.0,False,20.0,0
11296800.0,False,20.0,0
11300400.0,False,20.0,0
11304000.0,False,20.0,0
11307600.0,False,20.0,0
11311200.0,False,20.0,0
11314800.0,False,20.0,0
11318400.0,False,20.0,0
11322000.0,False,20.0,0
11325600.0,False,20.0,0
11329200.0,False,20.0,0
11332800.0,False,20.0,0
11336400.0,False,20.0,0
11340000.0,False,20.0,0
11343600.0,False,20.0,0
11347200.0,False,20.0,0
11350800.0,False,20.0,0
11354400.0,False,20.0,0
11358000.0,False,20.0,0
11361600.0,False,20.0,0
11365200.0,False,20.0,0
11368800.0,False,20.0,0
11372400.0,False,20.0,0
11376000.0,False,20.0,0
11379600.0,False,20.0,0
11383200.0,False,20.0,0
11386800.0,False,20.0,0
11390400.0,False,20.0,0
11394000.0,False,20.0,0
11397600.0,False,20.0,0
11401200.0,False,20.0,0
11404800.0,False,20.0,0
11408400.0,False,20.0,0
11412000.0,False,20.0,0
11415600.0,False,20.0,0
11419200.0,False,20.0,0
11422800.0,False,20.0,0
11426400.0,False,20.0,0
11430000.0,False,20.0,0
11433600.0,False,20.0,0
11437200.0,False,20.0,0
11440800.0,False,20.0,0
11444400.0,False,20.0,0
11448000.0,False,20.0,0
11451600.0,False,20.0,0
11455200.0,False,20.0,0
11458800.0,False,20.0,0
11462400.0,False,20.0,0
11466000.0,False,20.0,0
11469600.0,False,20.0,0
11473200.0,False,20.0,0
11476800.0,False,20.0,0
11480400.0,False,20.0,0
11484000.0,False,20.0,0
11487600.0,False,20.0,0
11491200.0,False,20.0,0
11494800.0,False,20.0,0
11498400.0,False,20.0,0
11502000.0,False,20.0,0
11505600.0,False,20.0,0
11509200.0,False,20.0,0
11512800.0,False,20.0,0
11516400.0,False,20.0,0
11520000.0,False,20.0,0
11523600.0,False,20.0,0
11527200.0,False,20.0,0
11530800.0,False,20.0,0
11534400.0,False,20.0,0
11538000.0,False,20.0,0
11541600.0,False,20.0,0
11545200.0,False,20.0,0
11548800.0,False,20.0,0
11552400.0,False,20.0,0
11556000.0,False,20.0,0
11559600.0,False,20.0,0
11563200.0,False,20.0,0
11566800.0,False,20.0,0
11570400.0,False,20.0,0
11574000.0,False,20.0,0
11577600.0,False,20.0,0
11581200.0,False,20.0,0
11584800.0,False,20.0,0
11588400.0,False,20.0,0
11592000.0,False,20.0,0
11595600.0,False,20.0,0
11599200.0,False,20.0,0
11602800.0,False,20.0,0
11606400.0,False,20.0,0
11610000.0,False,20.0,0
11613600.0,False,20.0,0
11617200.0,False,20.0,0
11620800.0,False,20.0,0
11624400.0,False,20.0,0
11628000.0,False,20.0,0
11631600.0,False,20.0,0
11635200.0,False,20.0,0
11638800.0,False,20.0,0
11642400.0,False,20.0,0
11646000.0,False,20.0,0
11649600.0,False,20.0,0
11653200.0,False,20.0,0
11656800.0,False,20.0,0
11660400.0,False,20.0,0
11664000.0,False,20.0,0
11667600.0,False,20.0,0
11671200.0,False,20.0,0
11674800.0,False,20.0,0
11678400.0,False,20.0,0
11682000.0,False,20.0,0
11685600.0,False,20.0,0
11689200.0,False,20.0,0
11692800.0,False,20.0,0
11696400.0,False,20.0,0
11700000.0,False,20.0,0
11703600.0,False,20.0,0
11707200.0,False,20.0,0
11710800.0,False,20.0,0
11714400.0,False,20.0,0
11718000.0,False,20.0,0
11721600.0,False,20.0,0
11725200.0,False,20.0,0
11728800.0,False,20.0,0
11732400.0,False,20.0,0
11736000.0,False,20.0,0
11739600.0,False,20.0,0
11743200.0,False,20.0,0
11746800.0,False,20.0,0
11750400.0,False,20.0,0
11754000.0,False,20.0,0
11757600.0,False,20.0,0
11761200.0,False,20.0,0
11764800.0,False,20.0,0
11768400.0,False,20.0,0
11772000.0,False,20.0,0
11775600.0,False,20.0,0
11779200.0,False,20.0,0
11782800.0,False,20.0,0
11786400.0,False,20.0,0
11790000.0,False,20.0,0
11793600.0,False,20.0,0
11797200.0,False,20.0,0
11800800.0,False,20.0,0
11804400.0,False,20.0,0
11808000.0,False,20.0,0
11811600.0,False,20.0,0
11815200.0,False,20.0,0
11818800.0,False,20.0,0
11822400.0,False,20.0,0
11826000.0,False,20.0,0
11829600.0,False,20.0,0
11833200.0,False,20.0,0
11836800.0,False,20.0,0
11840400.0,False,20.0,0
11844000.0,False,20.0,0
11847600.0,False,20.0,0
11851200.0,False,20.0,0
11854800.0,False,20.0,0
11858400.0,False,20.0,0
11862000.0,False,20.0,0
11865600.0,False,20.0,0
11869200.0,False,20.0,0
11872800.0,False,20.0,0
11876400.0,False,20.0,0
11880000.0,False,20.0,0
11883600.0,False,20.0,0
11887200.0,False,20.0,0
11890800.0,False,20.0,0
11894400.0,False,20.0,0
11898000.0,False,20.0,0
11901600.0,False,20.0,0
11905200.0,False,20.0,0
11908800.0,False,20.0,0
11912400.0,False,20.0,0
11916000.0,False,20.0,0
11919600.0,False,20.0,0
11923200.0,False,20.0,0
11926800.0,False,20.0,0
11930400.0,False,20.0,0
11934000.0,False,20.0,0
11937600.0,False,20.0,0
11941200.0,False,20.0,0
11944800.0,False,20.0,0
11948400.0,False,20.0,0
11952000.0,False,20.0,0
11955600.0,False,20.0,0
11959200.0,False,20.0,0
11962800.0,False,20.0,0
11966400.0,False,20.0,0
11970000.0,False,20.0,0
11973600.0,False,20.0,0
11977200.0,False,20.0,0
11980800.0,False,20.0,0
11984400.0,False,20.0,0
11988000.0,False,20.0,0
11991600.0,False,20.0,0
11995200.0,False,20.0,0
11998800.0,False,20.0,0
12002400.0,False,20.0,0
12006000.0,False,20.0,0
12009600.0,False,20.0,0
12013200.0,False,20.0,0
12016800.0,False,20.0,0
12020400.0,False,20.0,0
12024000.0,False,20.0,0
12027600.0,False,20.0,0
12031200.0,False,20.0,0
12034800.0,False,20.0,0
12038400.0,False,20.0,0
12042000.0,False,20.0,0
12045600.0,False,20.0,0
12049200.0,False,20.0,0
12052800.0,False,20.0,0
12056400.0,False,20.0,0
12060000.0,False,20.0,0
12063600.0,False,20.0,0
12067200.0,False,20.0,0
12070800.0,False,20.0,0
12074400.0,False,20.0,0
12078000.0,False,20.0,0
12081600.0,False,20.0,0
12085200.0,False,20.0,0
12088800.0,False,20.0,0
12092400.0,False,20.0,0
12096000.0,False,20.0,0
12099600.0,False,20.0,0
12103200.0,False,20.0,0
12106800.0,False,20.0,0
12110400.0,False,20.0,0
12114000.0,False,20.0,0
12117600.0,False,20.0,0
12121200.0,False,20.0,0
12124800.0,False,20.0,0
12128400.0,False,20.0,0
12132000.0,False,20.0,0
12135600.0,False,20.0,0
12139200.0,False,20.0,0
12142800.0,False,20.0,0
12146400.0,False,20.0,0
12150000.0,False,20.0,0
12153600.0,False,20.0,0
12157200.0,False,20.0,0
12160800.0,False,20.0,0
12164400.0,False,20.0,0
12168000.0,False,20.0,0
12171600.0,False,20.0,0
12175200.0,False,20.0,0
12178800.0,False,20.0,0
12182400.0,False,20.0,0
12186000.0,False,20.0,0
12189600.0,False,20.0,0
12193200.0,False,20.0,0
12196800.0,False,20.0,0
12200400.0,False,20.0,0
12204000.0,False,20.0,0
12207600.0,False,20.0,0
12211200.0,False,20.0,0
12214800.0,False,20.0,0
12218400.0,False,20.0,0
12222000.0,False,20.0,0
12225600.0,False,20.0,0
12229200.0,False,20.0,0
12232800.0,False,20.0,0
12236400.0,False,20.0,0
12240000.0,False,20.0,0
12243600.0,False,20.0,0
12247200.0,False,20.0,0
12250800.0,False,20.0,0
12254400.0,False,20.0,0
12258000.0,False,20.0,0
12261600.0,False,20.0,0
12265200.0,False,20.0,0
12268800.0,False,20.0,0
12272400.0,False,20.0,0
12276000.0,False,20.0,0
12279600.0,False,20.0,0
12283200.0,False,20.0,0
12286800.0,False,20.0,0
12290400.0,False,20.0,0
12294000.0,False,20.0,0
12297600.0,False,20.0,0
12301200.0,False,20.0,0
12304800.0,False,20.0,0
12308400.0,False,20.0,0
12312000.0,False,20.0,0
12315600.0,False,20.0,0
12319200.0,False,20.0,0
12322800.0,False,20.0,0
12326400.0,False,20.0,0
12330000.0,False,20.0,0
12333600.0,False,20.0,0
12337200.0,False,20.0,0
12340800.0,False,20.0,0
12344400.0,False,20.0,0
12348000.0,False,20.0,0
12351600.0,False,20.0,0
12355200.0,False,20.0,0
12358800.0,False,20.0,0
12362400.0,False,20.0,0
12366000.0,False,20.0,0
12369600.0,False,20.0,0
12373200.0,False,20.0,0
12376800.0,False,20.0,0
12380400.0,False,20.0,0
12384000.0,False,20.0,0
12387600.0,False,20.0,0
12391200.0,False,20.0,0
12394800.0,False,20.0,0
12398400.0,False,20.0,0
12402000.0,False,20.0,0
12405600.0,False,20.0,0
12409200.0,False,20.0,0
12412800.0,False,20.0,0
12416400.0,False,20.0,0
12420000.0,False,20.0,0
12423600.0,False,20.0,0
12427200.0,False,20.0,0
12430800.0,False,20.0,0
12434400.0,False,20.0,0
12438000.0,False,20.0,0
12441600.0,False,20.0,0
12445200.0,False,20.0,0
12448800.0,False,20.0,0
12452400.0,False,20.0,0
12456000.0,False,20.0,0
12459600.0,False,20.0,0
12463200.0,False,20.0,0
12466800.0,False,20.0,0
12470400.0,False,20.0,0
12474000.0,False,20.0,0
12477600.0,False,20.0,0
12481200.0,False,20.0,0
12484800.0,False,20.0,0
12488400.0,False,20.0,0
12492000.0,False,20.0,0
12495600.0,False,20.0,0
12499200.0,False,20.0,0
12502800.0,False,20.0,0
12506400.0,False,20.0,0
12510000.0,False,20.0,0
12513600.0,False,20.0,0
12517200.0,False,20.0,0
12520800.0,False,20.0,0
12524400.0,False,20.0,0
12528000.0,False,20.0,0
12531600.0,False,20.0,0
12535200.0,False,20.0,0
12538800.0,False,20.0,0
12542400.0,False,20.0,0
12546000.0,False,20.0,0
12549600.0,False,20.0,0
12553200.0,False,20.0,0
